"Item Type","Brand/Manufacture","Vendor","SKU","UPC","Case Barcode","Unit Description","Fullname","Pick Name","Unit Weight(lbs)","Length(in)","Width(in)","Height(in)","Item Description","Additional Description"
"Frozen","Little Debbie","Hudsonville Creamery","ETFZ-1000-6127","850034580033","","Each","Little Debbie Nutty Bars Ice Cream, 16 oz. Pint (1-8 Case)","Little Debbie Nutty Bars Ice Cream, 16 oz. Pint (1-8 Case)","5.5","14","7.5","4.13","Little Debbie Nutty Bars Ice Cream, 16 o","z. Pint (1-8 Case)"
"Frozen","Little Debbie","Hudsonville Creamery","ETFZ-1000-6128","850034580040","","Each","Little Debbie Oatmeal Crème Pie Ice Cream, 16 oz. Pint (1-8 Case)","Little Debbie Oatmeal Crème Pie Ice Cream, 16 oz. Pint (1-8 Case)","5.5","14","7.5","4.13","Little Debbie Oatmeal Crème Pie Ice Cre","am, 16 oz. Pint (1-8 Case)"
"Frozen","Little Debbie","Hudsonville Creamery","ETFZ-1000-6129","850034580026","","Each","Little Debbie Honey Buns Ice Cream, 16 oz. Pint (1-8 Case)","Little Debbie Honey Buns Ice Cream, 16 oz. Pint (1-8 Case)","5.5","14","7.5","4.13","Little Debbie Honey Buns Ice Cream, 16 o","z. Pint (1-8 Case)"
"Frozen","Little Debbie","Hudsonville Creamery","ETFZ-1000-6130","850034580050","","Each","Little Debbie Strawberry Shortcake Rolls Ice Cream, 16 oz. Pint (1-1 Each)","Little Debbie Strawberry Shortcake Rolls Ice Cream, 16 oz. Pint (1-1 Each)","0.688","3.8","3.8","4.13","Little Debbie Strawberry Shortcake Rolls"," Ice Cream, 16 oz. Pint (1-1 Each)"
"Frozen","Little Debbie","Hudsonville Creamery","ETFZ-1000-6132","850034580074","","Each","Little Debbie Zebra Cakes Ice Cream, 16 oz. Pint (1-1 Each)","Little Debbie Zebra Cakes Ice Cream, 16 oz. Pint (1-1 Each)","0.688","3.8","3.8","4.13","Little Debbie Zebra Cakes Ice Cream, 16 ","oz. Pint (1-1 Each)"
"Frozen","Little Debbie","Hudsonville Creamery","ETFZ-1000-6133","850034580012","","Each","Little Debbie Cosmic Brownies Ice Cream, 16 oz. Pint (1-1 Each)","Little Debbie Cosmic Brownies Ice Cream, 16 oz. Pint (1-1 Each)","0.688","3.8","3.8","4.13","Little Debbie Cosmic Brownies Ice Cream,"," 16 oz. Pint (1-1 Each)"
"Frozen","Little Debbie","Hudsonville Creamery","ETFZ-1000-6135","850034580067","","Each","Little Debbie Swiss Rolls Ice Cream, 16 oz. Pint (1-1 Each)","Little Debbie Swiss Rolls Ice Cream, 16 oz. Pint (1-1 Each)","0.688","3.8","3.8","4.13","Little Debbie Swiss Rolls Ice Cream, 16 ","oz. Pint (1-1 Each)"
"Frozen","Little Debbie","Hudsonville Creamery","ETFZ-1000-6137","850034580036","","Each","Little Debbie Nutty Bars Ice Cream, 16 oz. Pint (1-1 Each)","Little Debbie Nutty Bars Ice Cream, 16 oz. Pint (1-1 Each)","0.688","3.8","3.88","4.13","Little Debbie Nutty Bars Ice Cream, 16 o","z. Pint (1-1 Each)"
"Frozen","Little Debbie","Hudsonville Creamery","ETFZ-1000-6140","850034580043","","Each","Little Debbie Oatmeal Crème Pie Ice Cream, 16 oz. Pint (1-1 Each)","Little Debbie Oatmeal Crème Pie Ice Cream, 16 oz. Pint (1-1 Each)","0.688","3.8","3.8","4.13","Little Debbie Oatmeal Crème Pie Ice Cre","am, 16 oz. Pint (1-1 Each)"
"Frozen","Little Debbie","Hudsonville Creamery","ETFZ-1000-6142","850034580029","","Each","Little Debbie Honey Buns Ice Cream, 16 oz. Pint (1-1 Each)","Little Debbie Honey Buns Ice Cream, 16 oz. Pint (1-1 Each)","0.688","3.8","3.8","4.13","Little Debbie Honey Buns Ice Cream, 16 o","z. Pint (1-1 Each)"
"Frozen","Nick's","","ETFZ-1000-6182","","","Each","Nick's Triple Choklad Variety Pack (6 Kit)","Nick's Triple Choklad Variety Pack (6 Kit)","6","12.5","9.75","4.25","Nick's Triple Choklad Variety Pack (6 Ki","t)"
"Dry","Oatly!","Oatly","ETDP-1000-6212","190646640016","","Each","Oatly! Barista Edition AM EDGE Oat Milk, 32 oz. Carton (12-1 Case)","Oatly! Barista Edition AM EDGE Oat Milk, 32 oz. Carton (12-1 Case)","28","11.95","9.37","8.99","Oatly! Barista Edition AM EDGE Oat Milk,"," 32 oz. Carton (12-1 Case)"
"Dry","Oatly!","Oatly","ETDP-1000-6217","190646640019","","Each","Oatly! Barista Edition AM EDGE Oat Milk, 32 oz. Carton (1-1 Each)","Oatly! Barista Edition AM EDGE Oat Milk, 32 oz. Carton (1-1 Each)","2.24","2.97","2.97","8.5","Oatly! Barista Edition AM EDGE Oat Milk,"," 32 oz. Carton (1-1 Each)"
"Dry","Oatly!","Oatly","ETDP-1000-6218","190646640023","","Each","Oatly! Original AM EDGE Oat Milk, 32 oz. Carton (12-1 Case)","Oatly! Original AM EDGE Oat Milk, 32 oz. Carton (12-1 Case)","28","11.95","9.37","8.99","Oatly! Original AM EDGE Oat Milk, 32 oz."," Carton (12-1 Case)"
"Dry","Oatly!","Oatly","ETDP-1000-6219","190646640026","","Each","Oatly! Original AM EDGE Oat Milk, 32 oz. Carton (1-1 Each)","Oatly! Original AM EDGE Oat Milk, 32 oz. Carton (1-1 Each)","2.24","2.97","2.97","8.5","Oatly! Original AM EDGE Oat Milk, 32 oz."," Carton (1-1 Each)"
"Dry","Oatly!","Oatly","ETDP-1000-6220","190646640030","","Each","Oatly! Low Fat AM EDGE Oat Milk, 32 oz. Carton (12-1 Case)","Oatly! Low Fat AM EDGE Oat Milk, 32 oz. Carton (12-1 Case)","28","11.95","9.37","8.99","Oatly! Low Fat AM EDGE Oat Milk, 32 oz. ","Carton (12-1 Case)"
"Dry","Oatly!","Oatly","ETDP-1000-6221","190646640033","","Each","Oatly! Low Fat AM EDGE Oat Milk, 32 oz. Carton (1-1 Each)","Oatly! Low Fat AM EDGE Oat Milk, 32 oz. Carton (1-1 Each)","2.24","2.97","2.97","8.5","Oatly! Low Fat AM EDGE Oat Milk, 32 oz. ","Carton (1-1 Each)"
"Dry","Oatly!","Oatly","ETDP-1000-6223","190646630119","","Each","Oatly! Chocolate AM EDGE Oat Milk, 32 oz. Carton (1-1 Each)","Oatly! Chocolate AM EDGE Oat Milk, 32 oz. Carton (1-1 Each)","2.24","2.97","2.97","8.5","Oatly! Chocolate AM EDGE Oat Milk, 32 oz",". Carton (1-1 Each)"
